well_id,formation_name,porosity_frac,permeability_md,lithology,grain_density_g_cc,clay_volume_frac,quartz_volume_frac,calcite_volume_frac,dolomite_volume_frac,formation_thickness_m,net_pay_m,capillary_pressure_psi,fluid_contact_depth_m,reservoir_temperature_C,reservoir_pressure_psi,oil_saturation_frac,gas_saturation_frac,water_saturation_frac,fracture_density
WELL-1003,Dolomite_D,0.237,243.49,Dolomite,2.696,N/A,0.452,0.549,0.098,63.59,42.75,2455.93,3418.07,130.03,4276.06,0.346,0.25,0.897,5.58
WELL-1003,Dolomite_D,0.241,888.69,Dolomite,2.311,0.244,0.717,,0.124,XYZ,28.55,NULL,1616.68,51.15,,0.21,0.154,0.896,5.32
WELL-1003,Limestone_C,0.08,75.93,Limestone,ERROR,0.251,N/A,NULL,0.017,,47.49,2579.96,3103.37,128.36,4141.12,0.666,0.292,0.564,4.9
WELL-1003,Sandstone_A,0.057,487.99,Sandstone,2.438,0.293,0.287,0.203,0.009,75.62,27.61,562.08,2639.12,116.78,2051.29,0.54,0.176,208.27015036991725,8.91
WELL-1003,Dolomite_D,0.164,319.64,Dolomite,2.516,0.236,0.237,0.435,0.083,95.91,16.42,2168.97,2517.37,72.64,3876.43,0.724,0.412,0.803,N/A
WELL-1003,Shale_B,0.097,88.18,Shale,2.592,0.358,0.405,0.056,0.39,50.57,20.11,2825.3,1621.89,115.67,3073.6,0.444,0.438,0.741,6.22
WELL-1003,Limestone_C,N/A,528.15,Limestone,2.437,0.246,0.644,0.03,0.185,71.61,5.9,2592.76,2747.48,130.53,2203.56,0.269,0.148,0.697,7.27
WELL-1003,,,768.83,Limestone,2.556,0.455,0.677,0.162,0.154,31018.18037583361,20.33,,662738.304031919,69.52,3218.1,XYZ,0.173,0.296,8.37
WELL-1003,Sandstone_A,0.217,242.02,Sandstone,2.183,0.27,0.794,103.11000066920711,0.076,29.41,18.87,2599.56,1986.08,56.83,5645.43,0.29,0.298,0.845,
WELL-1003,Limestone_C,0.149,497.49,Limestone,2.602,0.461,0.78,0.171,0.082,NULL,40.05,1907.6,3401.81,111.64,3788.64,0.797,0.149,0.537,6.53
WELL-1003,Dolomite_D,0.21,143.86,Dolomite,2.302,0.284,0.664,0.441,174.34579103374253,46.63,ERROR,303.19,2334.64,81.33,5410.62,0.304,0.301,ERROR,NULL
WELL-1003,Dolomite_D,0.234,334.65,Dolomite,2.596,ERROR,0.506,0.01,0.102,,44.16,388.94,1848.0,108.46,3667.18,0.543,0.157,1.0,0.95
WELL-1003,Limestone_C,0.174,,Limestone,2.122,115.03574551596809,0.573,0.067,N/A,36.27,2451.8895293929772,2766.63,2599.29,112.95,3841.58,0.738,0.324,0.655,5.99
WELL-1003,Shale_B,0.115,270.06,Shale,2.583,0.44,0.693,0.203,0.373,41.59,28.04,1846.16,3326.09,117.34,4009.3,206.79256875604264,0.399,0.322,7.57
WELL-1003,Sandstone_A,0.07,236.22,Sandstone,,0.125,0.275,0.376,0.374,45.46,26.85,763.53,2366.77,54.98,5852.08,0.492,0.415,0.733,3.64
WELL-1003,Limestone_C,0.181,522.94,Limestone,2.513,0.156,0.489,0.28,0.055,49.84,12.08,1694.0,2515.7,128.97,2092.5,0.758,0.317,0.461,2.27
WELL-1003,Dolomite_D,0.096,84.11,Dolomite,2.517,,0.513,,0.315,32.17,36.89,2566.61,2744.82,90.41,5430.61,0.404,,0.678,4.77
WELL-1003,Dolomite_D,0.153,977.94,Dolomite,,0.374,0.612,,0.299,96.91,23404.66673576906,2948.62,2598.82,76.81,5676.34,0.656,0.298,NULL,0.49
WELL-1003,Dolomite_D,0.226,532.05,Dolomite,2.399,0.107,0.442,,0.368,86.32,44.51,624.87,1460425.519278649,90.38,2285.16,,0.025,0.498,1.26
WELL-1003,Shale_B,0.231,201.95,Shale,,0.394,0.223,0.185,0.077,17.99,35.1,2382.96,1795.13,78.67,344232.9126580865,0.43,0.138,0.519,7.39
WELL-1003,Dolomite_D,0.056,732.97,Dolomite,2.089,0.226,255.430582915817,0.156,0.098,98.32,8.83,2676.31,1702.99,115.44,5767.15,0.413,0.39,NULL,5.02
WELL-1003,Sandstone_A,0.078,551.16,Sandstone,2.353,0.279,0.2,0.558,0.126,46.58,14.7,2288.39,3443.06,NULL,4933.98,0.226,26.721566198114377,0.863,8.4
WELL-1003,Sandstone_A,0.143,139.24,Sandstone,2.046,0.22,0.344,0.298,0.024,78.95,23.66,1560.12,2699.9,140.32,3982.6,0.585,428.8919547898722,0.508,1.69
WELL-1003,Dolomite_D,0.119,123.3,Dolomite,2.213,0.287,0.791,0.121,0.326,69.23,19.9,1336.1,3309.4,,5485.25,0.203,0.487,0.626,7.44
WELL-1003,Sandstone_A,0.186,164.34,Sandstone,2.42,0.194,,0.165,0.25,25.91,5.06,1768.92,2097.16,73.15,3630.25,0.696,0.044,0.625,9.96
WELL-1003,Shale_B,28.151112337649092,N/A,,2.052,0.187,0.5,ERROR,N/A,44.16,30.33,108.4,3348.33,135.9,2980.8,0.577,181.7994724579138,177.04314121513812,NULL
WELL-1003,Dolomite_D,0.136,753.06,Dolomite,2.251,0.135,0.571,0.465,0.3,23.28,24.44,1271.28,3206.84,96.26,4006.6,0.222,ERROR,0.906,2703.3714408782507
WELL-1003,Shale_B,7.955579694659535,751.01,Shale,2.558,0.304,0.309,0.484,0.044,34.34,24.05,,2721.66,137110.57282002748,3699.26,0.712,0.171,0.484,0.34
WELL-1003,Sandstone_A,0.085,485.5,Sandstone,2.077,0.189,0.275,0.019,0.354,12497.096900203296,42.49,2916.85,2636.6,138.83,2366.57,0.428,0.435,0.918,8.91
WELL-1003,Dolomite_D,0.091,738.83,Dolomite,2.322,0.352,0.668,0.227,0.233,73.08,41.75,2254.06,2843.63,103.25,4754.93,0.565,0.269,0.827,3.13
WELL-1003,Dolomite_D,0.088,799.88,Dolomite,2.471,0.122,0.47,NULL,0.24,30.91,32.02,955.6,1691.9,136.18,3125.25,0.318,0.073,0.939,5.27
WELL-1003,Limestone_C,0.223,N/A,Limestone,,0.388,0.373,0.593,0.177,75.21,39.29,476.41,,122.81,4990.01,0.367,0.341,0.325,3.57
WELL-1003,Dolomite_D,0.172,323.71,Dolomite,2.397,0.146,0.653,0.544,0.357,24.12,48.38,435547.17503889446,2685.05,68436.50767275236,5339.84,0.528,0.208,0.452,8.85
WELL-1003,Sandstone_A,0.223,537.12,Sandstone,2.267,0.244,0.322,0.203,0.29,16.26,34.37,850.45,1694.04,87.85,2814.63,0.268,0.041,0.751,2.67
WELL-1003,Limestone_C,0.165,408.1,Limestone,2.597,0.229,0.205,0.386,0.218,82.18,44.82,2934.44,2695.91,95.23,4030.59,0.204,0.037,0.634,0.2
WELL-1003,Dolomite_D,0.212,607.28,Dolomite,2.284,0.25,0.397,0.521,,94.11,,,1880.67,120.18,4047.23,48.61476850034463,0.332,0.892,9.86
WELL-1003,Dolomite_D,0.155,101.43,Dolomite,ERROR,0.323,0.487,0.379,XYZ,8450.522351001015,19.53,ERROR,2552.72,80.4,4930.12,0.313,0.255,0.724,1.65
WELL-1003,Limestone_C,0.199,,Limestone,2.194,0.273,0.605,0.348,0.235,20.7,44.35,418.15,144941.5366239567,143.12,ERROR,0.784,0.185,0.916,0.97
WELL-1003,Sandstone_A,0.244,358.21,Sandstone,2.36,0.457,0.386,0.52,0.373,28.65,33.8,780.35,,132.0,3364.22,0.69,0.266,0.608,3.09
WELL-1003,Limestone_C,0.169,285.22,Limestone,2.561,0.35,0.722,0.577,0.351,54.22,45.8,1553.97,1603.53,60.01,4163.79,0.732,0.278,,3.77
WELL-1003,Sandstone_A,0.238,565.11,Sandstone,2.325,N/A,0.377,0.338,0.337,53.76,N/A,2320.17,3264.36,85.86,3116.17,0.602,0.383,0.415,9.08
WELL-1003,Shale_B,0.147,934.92,Shale,2.048,0.255,0.545,0.362,0.127,53.21,47.89,1511.37,2516.78,138.91,2822.38,,,0.411,XYZ
WELL-1003,Limestone_C,0.239,191878.73435409227,Limestone,2.527,0.149,0.593,0.494,0.182,77.22,33.02,1827.12,3448.74,93.36,3805.7,0.689,0.022,0.498,7.6
WELL-1003,Limestone_C,0.13,996.32,Limestone,2.368,0.287,0.797,0.139,,33.21,15.84,2585.14,2714.42,142.08,5415.14,0.536,XYZ,0.772,2.22
WELL-1003,Dolomite_D,0.055,211.77,Dolomite,2.695,0.177,0.729,0.224,0.043,80.97,21.3,2348.19,3428.59,72.01,4784.35,0.465,0.292,XYZ,8.18
WELL-1003,,0.181,846.96,Dolomite,2.388,0.2,XYZ,273.77799462537064,N/A,91.56,13.84,506.47,2368.47,27069.131180372962,4898.31,0.325,0.086,0.406,NULL
WELL-1003,Sandstone_A,0.182,328.01,Sandstone,2.297,0.369,0.298,0.349,0.067,35.18,27.15,509.7,NULL,51.07,4848.71,0.405,0.483,0.637,
WELL-1003,Limestone_C,,71.72,Limestone,2.608,XYZ,140.84919434876332,0.258,0.32,94.49,46.56,1515.34,,105.09,NULL,0.271,0.168,0.734,4.74
WELL-1003,Limestone_C,0.124,285.59,Limestone,2.353,0.149,0.365,0.445,0.047,69.32,19.82,2338.13,3009.75,117.63,3811.17,0.668,0.336,ERROR,7472.989589197831
WELL-1003,Sandstone_A,0.198,492.73,Sandstone,XYZ,0.351,0.516,0.35,0.082,91.0,24.82,,1826.9,116.31,3688.95,0.745,,0.435,5.22
WELL-1003,Shale_B,,421.8,Shale,2.338,0.47,0.497,0.316,0.115,93.82,17.72,2839.43,2028.33,72.0,5296.89,0.382,,0.724,5.7
WELL-1003,Limestone_C,0.198,96.64,Limestone,2.093,0.421,,0.193,295.01662318259207,78.26,42.0,652.46,2440.01,51.66,5709.43,0.589,,ERROR,5.36
WELL-1003,Limestone_C,0.093,774.05,Limestone,2.616,0.216,0.474,0.456,0.369,23.35,14.72,2629.15,2735.39,61.63,2267.2,0.383,0.306,0.571,1.98
WELL-1003,Limestone_C,0.238,542842.0110171968,Limestone,2.019,0.297,0.431,0.146,0.368,61.66,33.49,1392.55,1995.99,127.32,4275.58,0.432,0.023,,4.6
WELL-1003,Sandstone_A,0.082,192.03,Sandstone,2.092,0.363,0.244,0.575,0.092,47.93,41.05,479.49,3354.95,148.42,4825.31,211.70751784876538,0.233,0.322,9.9
WELL-1003,Dolomite_D,0.223,375.97,Dolomite,NULL,0.489,0.6,0.266,XYZ,67.79,28.58,,2447.05,84.44,5061.8,NULL,0.194,0.749,6.13
WELL-1003,Dolomite_D,0.243,998.82,Dolomite,2.46,0.488,0.455,0.283,XYZ,78.36,,278.75,2027.43,115.97,4060.71,0.461,0.043,0.413,2.4
WELL-1003,Sandstone_A,0.149,487.07,Sandstone,2.145,0.324,0.242,0.49,0.263,ERROR,14.81,1775.53,1525415.8402767628,86.79,4915.13,0.423,0.472,0.928,1.31
WELL-1003,Limestone_C,0.063,869.42,Limestone,,0.21,0.58,0.196,0.232,65.85,6.57,1425.26,3411.97,84.21,2999.46,0.259,0.003,0.748,
WELL-1003,Shale_B,0.164,714.23,,2.5,0.22,0.598,0.143,0.053,25.77,N/A,2989.22,3438.08,119.02,3906.13,0.36,0.317,0.684,1338.3789071416484
WELL-1003,,0.236,463.55,Shale,2.463,0.172,0.295,0.359,0.326,74.53,41.5,XYZ,2854.66,N/A,5265.78,0.42,0.267,0.781,1373.716012211759
WELL-1003,Dolomite_D,0.149,,Dolomite,2.17,0.324,0.664,0.105,0.003,72.22,,2047.81,1798.37,50.26,4371.2,0.596,0.025,0.317,6.9
WELL-1003,Dolomite_D,N/A,7.07,Dolomite,2.569,0.155,0.25,0.527,0.15,65.78,28.48,653.56,2610.58,126.49,5333.63,0.539,110.15487023593174,188.67608525820762,3.75
WELL-1003,Dolomite_D,0.083,669.97,,903.9008900534924,0.292,0.334,0.035,56.819331092528685,79.82,48.9,1823.26,2957.49,,2652.33,481.7351418838218,0.472,0.486,4.59
WELL-1003,Shale_B,63.50438488040848,678.74,Shale,2.453,0.14,0.683,0.538,,89.95,9.55,2009.13,2612.32,102.57,3740.52,0.549,147.1563229431701,0.201,8.05
WELL-1003,Shale_B,0.194,830.76,Shale,2.302,0.315,0.478,N/A,0.04,65.42,,1281.62,,139.03,5073.38,0.401,0.395,0.228,7.55
WELL-1003,Dolomite_D,0.16,405.43,Dolomite,2.249,0.143,0.44,0.35,0.13,60.79,5.81,1861.95,2383.45,79175.38202363429,5756.22,0.589,0.235,0.692,8.98
WELL-1003,Limestone_C,33.423630666087355,348.2,Limestone,2.045,0.217,ERROR,0.323,ERROR,35933.29094052603,10.77,1394.5,3403.06,115.75,5486.47,0.293,0.302,0.576,5.27
WELL-1003,Dolomite_D,0.185,847.73,Dolomite,2.52,0.26,0.423,0.429,N/A,NULL,13.8,2155.25,3189.16,118.17,2808.01,659.6020987563506,0.256,0.417,XYZ
WELL-1003,Limestone_C,0.167,414.84,Limestone,2.587,0.336,0.442,0.026,0.252,XYZ,14.17,546.47,2980.94,,4269.06,0.542,0.299,0.602,9.41
WELL-1003,Dolomite_D,0.177,,,2.162,NULL,0.595,0.039,0.126,31.89,7.24,538.95,2552.6,149.17,2955.74,0.616,0.002,0.3,
WELL-1003,Limestone_C,0.122,310.32,Limestone,2.157,0.147,0.271,0.544,0.25,30131.69903939439,47.29,1918.45,2416.35,125.11,4196.8,0.692,0.03,0.544,2.39
WELL-1003,Dolomite_D,0.192,96.79,Dolomite,2.416,0.134,0.394,0.24,0.272,70.27,4697.57993459263,1555.91,3179.25,N/A,5018.61,NULL,,0.499,3.72
WELL-1003,Limestone_C,0.111,ERROR,Limestone,2.379,0.343,0.743,0.542,0.153,32.86,39.88,N/A,1904.84,849.7195311875831,3684.98,0.548,,0.627,6.35
WELL-1003,Limestone_C,0.198,ERROR,Limestone,2.305,0.297,0.784,0.155,0.225,51.03,,2555.81,3343.31,118.53,5692.88,0.498,,0.691,9.36
WELL-1003,Limestone_C,0.218,318.58,Limestone,2.012,0.357,0.544,0.535,0.037,25800.30774939031,31.88,2015.63,1659.13,104.29,4502.38,0.331,0.425,,N/A
WELL-1003,Sandstone_A,0.161,N/A,Sandstone,2.311,0.414,0.519,0.408,0.093,,10.94,2689.9,2301.01,56.84,5070.73,0.625,0.34,0.924,6.18
WELL-1003,Dolomite_D,0.078,59.2,Dolomite,2.174,0.154,ERROR,0.45,0.102,54.45,,2820.38,2498.75,82.35,2621.26,0.679,0.367,0.405,7.95
WELL-1003,Dolomite_D,0.241,732.93,Dolomite,2.1,0.313,0.472,0.476,,89.89,10.91,2411.39,1689.47,137.64,2697.76,0.274,0.157,0.215,9.43
WELL-1003,Sandstone_A,0.085,925.61,Sandstone,ERROR,0.444,0.229,0.557,0.378,12.84,44.19,230.65,1885.66,89.62,2886.95,0.721,0.219,891.8818859290034,7.55
WELL-1003,Dolomite_D,0.066,262.59,Dolomite,2.496,,0.726,0.032,0.32,67.89,33.94,896.6,2203.63,75.77,2858.76,0.794,,NULL,8.16
WELL-1003,Sandstone_A,0.23,32.13,Sandstone,2.685,0.33,0.202,0.529,0.281,80.34,,680.48,3374.67,68.58,1984786.8646369264,0.636,0.205,0.643,6.63
WELL-1003,Shale_B,0.195,220.41,Shale,2.384,0.118,0.327,0.119,22.9147426034759,72.71,34.39,1640.57,3124.67,135.36,N/A,0.451,0.394,0.84,9.77
WELL-1003,Sandstone_A,0.241,461.05,Sandstone,2.652,0.346,XYZ,0.374,0.382,32.0,,294.85,3203.56,45568.43214985953,3802.69,0.404,0.276,0.606,2262.626433666786
WELL-1003,Limestone_C,,27.27,,2.051,0.332,0.726,0.289,0.349,18.79,14.75,2267.38,2844.93,,2881.29,0.713,0.441,0.29,5.48
WELL-1003,Limestone_C,0.08,823.02,Limestone,2.572,0.36,0.243,0.36,0.153,34.54,19.25,2279.41,3123.83,60062.430650673465,ERROR,0.31,XYZ,0.95,7.28
WELL-1003,Sandstone_A,0.208,859.15,Sandstone,1157.1586122732324,N/A,N/A,0.155,0.23,16.71,14.35,475.47,2242.27,,4998.5,0.401,0.029,0.428,9.01
WELL-1003,Sandstone_A,0.207,285.15,Sandstone,2.596,0.144,0.533,,0.088,31.7,7.49,2804.72,2043.86,121.27,5615.97,0.266,0.331,0.453,NULL
WELL-1003,Dolomite_D,0.161,921.3,Dolomite,2.214,0.229,0.455,0.246,0.125,ERROR,36.97,1272.26,1815.28,99.21,2755.59,0.413,0.064,0.635,2.88
WELL-1003,Dolomite_D,0.086,543.45,Dolomite,2.217,,0.611,0.408,0.15,57.1,12.92,2240.57,3262.87,105.08,5147.52,0.279,0.041,0.729,7.58
WELL-1003,Dolomite_D,0.109,419.54,Dolomite,NULL,0.148,0.448,0.493,0.053,79.03,49.26,149.28,1609.28,60.93,5761.78,,0.449,0.466,9.32
WELL-1003,Dolomite_D,0.083,272.94,Dolomite,NULL,0.169,0.511,0.447,0.23,93.78,27.91,289.56,1983.9,XYZ,2547.32,0.579,0.439,112.15816320942567,0.63
WELL-1003,Limestone_C,0.148,161.68,Limestone,2.311,,0.5,0.418,0.022,97.67,26.75,1067.24,1582.79,113.12,5297.95,0.748,,0.831,6.69
WELL-1003,Limestone_C,0.108,687.31,Limestone,2.539,0.133,0.307,111.56925046110523,0.06,48.3,35.99,1910.87,2841.21,67.16,5540.88,0.413,0.187,0.551,3.43
WELL-1003,Sandstone_A,0.058,746.4,Sandstone,2.651,0.427,0.616,,0.381,86.57,XYZ,1327.89,1714.17,78906.1564699726,,,,0.935,0.18
WELL-1003,Limestone_C,0.121,422.95,Limestone,2.196,0.485,0.714,0.527,191.38481085492478,XYZ,XYZ,107.47,,143.23,2782.34,0.374,0.393,0.752,3.38
WELL-1003,Dolomite_D,0.171,145.03,Dolomite,2.387,151.47528195330344,0.496,0.223,0.103,62.34,11.99,1162.68,1742.7,72.43,4178.11,0.576,0.001,0.443,4.5
WELL-1003,Limestone_C,0.122,810.63,Limestone,2.506,0.481,0.343,0.18,0.05,10.5,22.9,2600.55,356835.7708720003,101.11,2419.61,0.372,0.346,0.794,N/A
WELL-1003,Shale_B,0.099,302.94,Shale,2.468,0.386,0.405,,0.254,37.69,31861.877061608648,623.13,3414.88,87.81,4120.33,0.616,0.229,0.637,9.24
WELL-1003,Sandstone_A,0.211,379.95,Sandstone,2.394,0.154,0.652,0.127,0.129,15.19,32.19,,3022.14,133.89,4323.55,0.518,161.8756669534982,0.926,5.38
WELL-1003,Dolomite_D,0.204,60779.37048766881,Dolomite,2.354,0.407,0.761,0.238,0.265,48.03,45.83,454.9,3431.52,15285.265506973046,5722.14,0.773,0.0,0.821,7.07
WELL-1003,Sandstone_A,0.242,XYZ,Sandstone,2.673,0.266,,0.468,0.354,40.44,6.45,ERROR,2793.4,111.13,XYZ,0.662,0.019,0.776,2.35
WELL-1003,Shale_B,0.19,684.61,Shale,2.116,XYZ,,0.337,0.117,23.96,13.76,1941.64,1513.01,148.55,2415.47,185.72368720747463,0.45,0.964,1.67
WELL-1003,,0.134,931.99,Shale,2.598,294.7998497537817,NULL,0.141,0.016,19.02,46.95,1207.93,2691.51,95.64,5687.67,0.232,0.04,XYZ,7.96
WELL-1003,Limestone_C,0.144,901.95,Limestone,2.144,0.415,0.609,0.182,0.387,15.17,44.7,975.68,2711.44,140.34,4079.38,0.487,0.007,0.7,XYZ
WELL-1003,Dolomite_D,0.191,966.57,Dolomite,2.542,81.28877042496192,0.337,0.555,0.072,85.95,26.54,196.81,2113.88,79.73,4970.28,0.453,0.302,0.655,5.68
WELL-1003,Sandstone_A,0.107,283.37,Sandstone,2.687,0.437,0.732,0.575,0.19,ERROR,42.86,,2967.32,97.8,4670.91,0.76,0.363,0.584,4.49
WELL-1003,Limestone_C,0.243,584.0,Limestone,2.265,0.324,0.554,0.524,0.238,25.95,35.77,2344.2,,91.63,2024660.2217595286,0.321,0.301,0.368,2.6
WELL-1003,Shale_B,0.234,987.0,Shale,2.289,0.328,0.651,0.361,0.213,35.63,24.96,2092.94,3281.92,72.42,4325.86,0.531,0.457,0.894,0.28
WELL-1003,Sandstone_A,0.147,524.14,Sandstone,2.287,162.31595541535867,0.618,0.239,0.356,58.43,47.89,2770.92,2632.26,135.87,5221.86,0.418,0.257,0.71,
WELL-1003,Sandstone_A,XYZ,587.14,Sandstone,,XYZ,0.388,0.526,0.316,92.42,21.1,671.51,1652.39,61.9,3677.09,0.657,0.335,,8.51
WELL-1003,Limestone_C,0.114,96.47,Limestone,,0.253,0.399,0.487,0.104,76.17,35.26,1109.35,2890.37,120.23,,0.761,,,
WELL-1003,Dolomite_D,0.184,547.27,Dolomite,N/A,0.129,,0.138,0.056,43.72,29.52,1337.76,1862.49,120.49,,0.269,0.461,0.92,4.13
WELL-1003,Limestone_C,0.124,767.97,Limestone,XYZ,0.405,0.407,N/A,0.341,48.61,27.81,,3022.08,NULL,3675.96,XYZ,0.28,0.45,1.22
WELL-1003,Sandstone_A,0.072,151.35,Sandstone,2.053,0.17,0.567,XYZ,54.86925235580612,85.82,27.68,2830.76,3127.12,85.21,2720.21,,0.312,0.972,0.69
WELL-1003,Shale_B,0.159,33.64,,2.193,0.409,,0.489,0.335,7296.088668776511,26.36,940.6,2018.13,4217.470108665995,NULL,0.503,27.142867204145062,0.834,0.62
WELL-1003,Shale_B,0.136,480.09,Shale,2.07,0.497,0.65,0.26,0.169,21.01,33.25,1754.2,2985.16,105.42,2871.0,NULL,0.019,0.611,0.89
WELL-1003,Sandstone_A,0.237,759.74,Sandstone,2.66,N/A,192.83447092859564,0.542,0.043,67.58,XYZ,1308.52,3270.52,78.6,,0.519,0.455,,0.56
WELL-1003,Sandstone_A,0.249,546.05,Sandstone,N/A,0.408,0.364,0.369,0.274,40.21,17.55,298.31,2722.5,131.28,2268.56,0.417,0.095,0.613,1.89
WELL-1003,Sandstone_A,0.17,803.89,Sandstone,2.559,0.39,0.339,0.336,0.339,40.57,41.83,1447.67,3178.96,93.4,2615.75,0.502,0.072,0.331,8.74
WELL-1003,Sandstone_A,0.154,620.2,Sandstone,2.019,,0.531,0.483,0.376,79.82,13.1,,,67.45,3252.73,0.485,0.096,0.222,4.69
WELL-1003,Shale_B,0.074,360322.71281759505,Shale,2.094,N/A,0.398,0.28,0.314,70.61,,1032.63,2448.15,135.55,3234.05,0.289,0.373,0.719,4.57
WELL-1003,Limestone_C,0.22,75.67,Limestone,NULL,0.288,ERROR,0.343,0.262,74.03,28.53,1949.77,2450.47,61.16,NULL,0.322,0.108,0.366,7.95
WELL-1003,,0.051,738.82,Sandstone,2.507,0.112,0.75,0.548,0.149,93.03,39.31,2908.95,1876.51,144.1,1035429.8835503911,0.752,0.329,0.668,0.91
WELL-1003,Dolomite_D,NULL,,Dolomite,2.61,0.111,0.456,NULL,0.063,83.71,34.25,101.12,2004.1,,1592604.0867231407,0.362,,0.769,3.65
WELL-1003,Shale_B,0.185,XYZ,Shale,2.161,320.79975400805677,0.345,XYZ,103.28885782341942,41.23,8.51,540.01,2652.32,94.7,3367.97,0.253,0.192,0.513,5.91
WELL-1003,Dolomite_D,0.07,104.21,Dolomite,,0.353,0.309,252.03509248754034,NULL,65.69,17.56,1763.11,1584.87,92.19,3007.84,,0.307,0.452,8.96
WELL-1003,Sandstone_A,0.103,702.72,Sandstone,177.6356197146568,0.203,0.299,0.426,0.256,98.57,32.87,2231.34,1809.13,,2814.75,0.777,0.288,0.371,2.44
WELL-1003,Sandstone_A,0.071,9.13,Sandstone,2.204,0.2,0.532,0.555,ERROR,78.77,22.21,459.31,3269.26,122.17,2119.3,0.33,0.055,0.441,5147.480135972983
WELL-1003,Dolomite_D,0.082,623.96,Dolomite,2.131,0.161,0.599,XYZ,0.216,49.48,29.44,ERROR,1585482.807568859,90.03,2421.28,0.452,0.03,0.217,1.55
WELL-1003,Sandstone_A,0.215,653.0,Sandstone,2.493,0.177,0.323,0.154,0.186,63.4,23.78,2748.48,2063.79,82.33,2405.39,0.573,0.108,0.723,3.9
WELL-1003,Sandstone_A,0.134,481.83,Sandstone,2.34,0.103,0.349,0.336,0.4,90.21,18.62,406.38,1689.67,132.78,2478.65,0.253,0.45,0.227,7.7
WELL-1003,Limestone_C,0.102,65.49,Limestone,2.065,0.286,0.559,0.152,0.331,87.61,35.86,1004.65,2866.23,115.33,3548.1,,0.072,,ERROR
WELL-1003,Shale_B,0.165,208.07,Shale,2.587,0.193,0.716,0.478,0.142,28.2,47.53,1199.68,3380.53,106.38,5419.05,0.278,0.096,0.536,8.42
WELL-1003,Limestone_C,96.66586811044549,244.14,Limestone,2.562,0.386,0.604,0.33,0.072,90.42,5.12,214.76,1943.98,77.47,3470.83,0.285,0.355,0.698,4.1
WELL-1003,Sandstone_A,0.205,XYZ,Sandstone,2.316,0.262,211.39025976228453,0.11,0.128,82.94,42.08,NULL,2767.73,,5708.51,0.791,0.206,0.429,0.76
WELL-1003,Sandstone_A,0.148,650.35,Sandstone,2.384,0.277,0.499,0.355,0.218,34.46,5.69,2195.19,1639.74,78.83,5668.04,0.528,0.127,0.668,8.86
WELL-1003,Shale_B,0.078,418.4,Shale,2.231,0.259,0.317,160.90004337752026,0.136,38.88,NULL,1560.39,2018.63,,5372.0,115.86391096225691,37.32869176792467,0.643,6.57
WELL-1003,Sandstone_A,0.084,434.78,Sandstone,2.029,0.316,0.469,0.148,0.325,57.55,24.44,1145.97,1800.09,146.01,4346.56,,0.117,0.988,8.8
WELL-1003,Shale_B,0.233,208.67,Shale,2.139,N/A,313.2265746224676,NULL,0.26,80.14,1787.0654123633376,488.52,2973.81,93.94,2147.87,0.427,,0.257,9.45
WELL-1003,Shale_B,0.109,425.45,Shale,,0.179,0.372,0.062,,90.84,7.81,N/A,,97.31,2779.52,0.483,0.12,,8.68
WELL-1003,Sandstone_A,0.076,279.05,Sandstone,2.204,0.359,0.644,0.076,0.394,56.66,40.4,1502.78,3211.31,116.02,4617.67,0.783,0.456,0.929,0.61
WELL-1003,Dolomite_D,0.143,367.02,Dolomite,2.643,0.497,0.25,0.13,0.183,69.14,11.72,2769.64,2574.76,,1956214.234012527,0.493,0.261,0.937,6.05
WELL-1003,Dolomite_D,0.171,881.1,Dolomite,695.9128315310544,0.146,0.68,0.024,0.215,20.06,26.19,2736.13,3248.23,90.73,4127.68,0.479,0.247,0.564,1.99
WELL-1003,Dolomite_D,0.105,848.6,Dolomite,2.549,0.407,0.547,0.411,XYZ,58.2,,629.86,2595.09,102.05,4441.96,0.225,0.176,0.396,8.57
WELL-1003,Shale_B,0.073,,Shale,2.41,,0.643,0.115,0.137,55.66,XYZ,1626.58,3388.37,108.81,2217.86,390.8700609178973,0.005,0.632,
WELL-1003,Limestone_C,,64.32,Limestone,2006.6262668469656,0.309,0.556,0.446,0.368,N/A,34.24,722.69,3469.66,116.44,4510.02,0.434,0.38,0.589,7.01
WELL-1003,,0.223,691.68,Shale,2.375,0.429,43.24015785107692,0.51,0.302,52.72,37.27,1714804.9628849484,2884.03,91.42,3118.39,0.576,0.341,0.796,5.77
WELL-1003,Shale_B,0.099,838.15,Shale,2.425,0.397,423.04177562310576,0.511,0.353,65.44,39.79,1611.66,2306.38,146.48,4956.84,0.488,35.933894612744496,0.705,2.15
WELL-1004,Dolomite_D,0.223,91.92,Dolomite,2.126,0.392,,0.103,0.189,26770.074428846365,11.42,2393.56,2282.16,147.06,4871.53,0.765,NULL,0.863,0.27
WELL-1004,Sandstone_A,0.162,308.04,Sandstone,1531.5820978959173,0.263,0.302,0.545,0.02,,34.38,1867.53,3229.91,106.46,5433.94,0.45,0.264,0.629,1.36
WELL-1004,Dolomite_D,ERROR,81.83,Dolomite,2.692,0.129,0.681,0.529,0.032,67.61,17.15,1895.0,1522.09,60.57,3281.13,0.574,,0.626,1.77
